Sucursal,Territorio,Cliente,Agreement_Num,Valor_Prestamo,Tarifa_Semanal,Pago_Semanal,Sin_Pago_Sem,Fecha_Pago,Contrato_con_Fraude
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,410,0,01/10/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,630,0,05/10/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,410,0,13/10/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,320,0,19/10/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,410,0,27/10/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,410,0,03/11/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,310,0,10/11/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,410,0,15/11/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,410,0,22/11/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,210,0,03/12/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,310,0,10/12/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,16/12/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,170,0,23/12/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,31/12/2018,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,210,0,03/01/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,410,0,13/01/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,19/01/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,410,0,27/01/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,320,0,01/02/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,120,0,07/02/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,210,0,17/02/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,25/02/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,120,0,28/02/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,10/03/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,210,0,15/03/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,220,0,24/03/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,31/03/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,210,0,06/04/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,12/04/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,22/04/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,25/04/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,04/05/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,13/05/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,17/05/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,25/05/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,31/05/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,10/06/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,14/06/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,410,0,1,23/06/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,0,0,0,29/06/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,0,0,0,05/07/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,0,0,0,11/07/2019,
Sucursal 01,MEX-2136,C00000006,AG00015,6520,0,0,0,21/07/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,0,0,0,29/07/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,531.4,220,0,28/03/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,220,0,04/04/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,220,0,13/04/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,140,0,22/04/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,25/04/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,04/05/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,11/05/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,19/05/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,25/05/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,30/05/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,06/06/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,16/06/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,21/06/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,347.5,0,1,29/06/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,0,0,0,08/07/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,0,0,0,11/07/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,0,0,0,20/07/2019,
Sucursal 01,MEX-2136,C00000007,AG00016,6842.6,0,0,0,28/07/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,0,0,0,02/08/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,657.5,220,0,14/09/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,23/09/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,220,0,30/09/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,820,0,05/10/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,726,0,15/10/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,428,0,18/10/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,428,0,26/10/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,428,0,01/11/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,09/11/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,640,0,19/11/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,428,0,22/11/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,227,0,01/12/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,420,0,06/12/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,17/12/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,220,0,23/12/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,31/12/2018,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,420,0,05/01/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,420,0,12/01/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,20/01/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,320,0,27/01/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,320,0,01/02/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,120,0,07/02/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,220,0,17/02/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,25/02/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,28/02/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,220,0,11/03/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,15/03/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,220,0,22/03/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,220,0,30/03/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,220,0,07/04/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,14/04/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,22/04/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,25/04/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,06/05/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,13/05/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,16/05/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,23/05/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,31/05/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,09/06/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,15/06/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,428,0,1,20/06/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,0,0,0,01/07/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,0,0,0,07/07/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,0,0,0,15/07/2019,
Sucursal 01,MEX-2136,C00000008,AG00017,8520,0,0,0,22/07/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,0,0,0,28/07/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,507.5,0,1,29/03/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,170,0,05/04/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,12/04/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,20/04/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,29/04/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,03/05/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,13/05/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,16/05/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,25/05/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,30/05/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,280,0,1,09/06/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,0,0,0,15/06/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,0,0,0,21/06/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,0,0,0,01/07/2019,
Sucursal 01,MEX-2136,C00000009,AG00018,6520,0,0,0,05/07/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,0,674,0,13/07/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,673.9,220,0,21/10/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,428,0,28/10/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,320,0,01/11/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,220,0,11/11/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,328,0,17/11/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,428,0,26/11/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,30/11/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,420,0,06/12/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,320,0,16/12/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,420,0,24/12/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,508,0,30/12/2018,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,420,0,06/01/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,420,0,10/01/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,19/01/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,220,0,28/01/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,02/02/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,220,0,09/02/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,15/02/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,220,0,23/02/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,220,0,04/03/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,08/03/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,16/03/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,320,0,24/03/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,31/03/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,170,0,06/04/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,11/04/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,22/04/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,27/04/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,03/05/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,13/05/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,19/05/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,25/05/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,03/06/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,07/06/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,13/06/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,438.7,0,1,23/06/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,0,0,0,27/06/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,0,0,0,07/07/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,0,0,0,14/07/2019,
Sucursal 01,MEX-2136,C00000010,AG00019,8742.6,0,0,0,22/07/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,0,0,0,27/07/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,387.5,220,0,22/10/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,29/10/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,02/11/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,12/11/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,17/11/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,22/11/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,01/12/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,10/12/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,17/12/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,22/12/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,28/12/2018,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,05/01/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,13/01/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,19/01/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,27/01/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,01/02/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,07/02/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,15/02/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,25/02/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,03/03/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,08/03/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,16/03/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,230,0,22/03/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,220,0,29/03/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,07/04/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,130,0,11/04/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,18/04/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,25/04/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,05/05/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,12/05/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,16/05/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,23/05/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,02/06/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,06/06/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,14/06/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,230,0,1,20/06/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,0,0,0,28/06/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,0,0,0,08/07/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,0,0,0,14/07/2019,
Sucursal 01,MEX-2136,C00000011,AG00020,3520,0,0,0,21/07/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,0,670,0,26/07/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,657.5,220,0,19/10/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,428,0,28/10/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,328,0,02/11/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,220,0,09/11/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,328,0,16/11/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,220,0,22/11/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,420,0,30/11/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,420,0,09/12/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,13/12/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,420,0,21/12/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,509,0,28/12/2018,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,420,0,03/01/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,420,0,14/01/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,19/01/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,220,0,24/01/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,04/02/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,120,0,11/02/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,17/02/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,220,0,21/02/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,220,0,03/03/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,11/03/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,170,0,17/03/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,320,0,24/03/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,01/04/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,120,0,07/04/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,12/04/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,19/04/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,27/04/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,03/05/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,12/05/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,20/05/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,24/05/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,31/05/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,09/06/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,16/06/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,428,0,1,20/06/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,0,0,0,29/06/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,0,0,0,05/07/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,0,0,0,12/07/2019,
Sucursal 01,MEX-2136,C00000012,AG00021,8520,0,0,0,20/07/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,0,658,0,29/07/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,657.5,220,0,27/10/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,428,0,05/11/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,08/11/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,428,0,15/11/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,428,0,22/11/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,320,0,03/12/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,320,0,07/12/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,220,0,15/12/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,220,0,20/12/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,578,0,27/12/2018,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,420,0,05/01/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,420,0,11/01/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,21/01/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,320,0,27/01/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,04/02/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,220,0,11/02/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,420,0,15/02/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,220,0,25/02/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,02/03/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,170,0,10/03/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,320,0,14/03/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,21/03/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,220,0,31/03/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,06/04/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,14/04/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,420,0,21/04/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,25/04/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,05/05/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,10/05/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,20/05/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,27/05/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,03/06/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,09/06/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,15/06/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,428,0,1,21/06/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,0,0,0,27/06/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,0,0,0,04/07/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,0,0,0,13/07/2019,
Sucursal 01,MEX-2136,C00000013,AG00022,8520,0,0,0,22/07/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,0,674,0,27/07/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,673.9,220,0,29/10/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,428,0,02/11/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,10/11/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,428,0,17/11/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,428,0,24/11/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,420,0,02/12/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,10/12/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,420,0,14/12/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,420,0,23/12/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,457,0,31/12/2018,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,420,0,03/01/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,420,0,10/01/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,21/01/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,420,0,24/01/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,03/02/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,170,0,08/02/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,420,0,17/02/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,220,0,22/02/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,28/02/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,175,0,07/03/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,220,0,18/03/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,24/03/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,220,0,30/03/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,05/04/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,220,0,13/04/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,21/04/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,27/04/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,05/05/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,12/05/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,16/05/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,24/05/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,02/06/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,07/06/2019,
Sucursal 01,MEX-2136,C00000014,AG00023,8742.6,438.7,0,1,15/06/2019,
